archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
tree,temperature,air@surface,NAm-co554,pages2k_NAm_2512,3700.0,38.7,-107.6,Cottonwood Pass,https://www.ncdc.noaa.gov/paleo/study/2813,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,Asia-ZD31,pages2k_Asia_099,4500.0,32.67,95.72,CHIN065,https://www.ncdc.noaa.gov/paleo/study/15157,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-ak094,pages2k_NAm_388,100.0,60.5,-148.3,Prince William Sound,https://www.ncdc.noaa.gov/paleo/study/14274,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,TSME,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-AtlanticTobagoMoses2006Montastrea,pages2k_Ocean2kHR_108,-2.0,11.17,-60.85,"Buccoo Reef, Tobago",https://www.ncdc.noaa.gov/paleo/study/1924,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally annual,d18O,Montastraea faveolata,permil,CE
tree,temperature,air@surface,Asia-SUBALS,pages2k_Asia_157,4100.0,47.27,100.03,MONG010,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-XIANGC,pages2k_Asia_070,3500.0,28.9,99.75,CHIN017,https://www.ncdc.noaa.gov/paleo/study/12596,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificLinsley2006RarotongaSrCa2R,pages2k_Ocean2kHR_149,-18.3,-21.2378,-159.8278,Rarotonga,https://www.ncdc.noaa.gov/paleo/study/6089,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,lutea,mmol/mol,CE
glacier ice,temperature,air@condensationLevel,Asia-Dasuopu.Thompson.2000,pages2k_Asia_236,7200.0,28.38,85.72,Dasuopu,https://www.ncdc.noaa.gov/paleo/study/11180,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally annual,d18O,N/A,permil,CE
lake sediment,temperature,lake@surface,Arc-LakeE.DAndrea.2011,pages2k_Arc_079,170.0,67.0,-50.7,Lake E,https://www.ncdc.noaa.gov/paleo/study/11176,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 6/7/2016; climateInterpretation_seasonality changed - was originally 6/7/2016,alkenone,N/A,degC,CE
tree,temperature,air@surface,NAm-CTR,pages2k_NAm_004,2614.0,46.7,-114.2,Carlton Ridge,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Annual,TRW,PIAL,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-WEqPacific-MD98-2176.Stott.2007,pages2k_O2kLR_131,-2382.0,-5.0,133.44,WEq Pacific,https://www.ncdc.noaa.gov/paleo/study/5917,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"ANA2003: Mg/Ca=0.38*exp(0.09*SST), multiple species; Mg/Ca =0.449*exp(0.09*SST), G ruber, (Anand et al., (2003); sediment trap; error ±1.2°C); paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual",foram Mg/Ca,N/A,degC,CE
tree,temperature,air@surface,NAm-ak074,pages2k_NAm_292,1167.0,62.4,-143.1,Nabesna Mine,https://www.ncdc.noaa.gov/paleo/study/3605,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCGL,N/A,CE
tree,temperature,air@surface,NAm-ak074,pages2k_NAm_304,1167.0,62.4,-143.1,Nabesna Mine,https://www.ncdc.noaa.gov/paleo/study/3605,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCGL,N/A,CE
tree,temperature,air@surface,NAm-ak070,pages2k_NAm_280,251.0,65.2,-162.2,Windy Ridge Alaska,https://www.ncdc.noaa.gov/paleo/study/3059,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCGL,N/A,CE
tree,temperature,air@surface,Asia-TSO,pages2k_Asia_116,2000.0,44.95,142.12,JAPA012,https://www.ncdc.noaa.gov/paleo/study/15172,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-wa072,pages2k_NAm_3412,2000.0,48.7,-120.7,Harts Pass N2,https://www.ncdc.noaa.gov/paleo/study/4129,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,LALY,N/A,CE
tree,temperature,air@surface,NAm-cana234,pages2k_NAm_1660,2000.0,49.7,-118.9,Big White 2,https://www.ncdc.noaa.gov/paleo/study/5511,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCEN,N/A,CE
tree,temperature,air@surface,NAm-cana234,pages2k_NAm_1672,2000.0,49.7,-118.9,Big White 2,https://www.ncdc.noaa.gov/paleo/study/5511,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
lake sediment,temperature,air@surface,SAm-LagunaAculeo.vonGunten.2009,pages2k_SAm_0243,355.0,-33.85,-70.92,Laguna Aculeo,https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::P1_STUDY_ID:1003957,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_units changed - was originally deg C,reflectance,N/A,degC,CE
tree,temperature,air@surface,NAm-cana324,pages2k_NAm_1828,100.0,58.0,-94.0,Manitoba composite,https://www.ncdc.noaa.gov/paleo/study/13756,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCGL,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificGBRWei2009,pages2k_Ocean2kHR_191,0.0,-16.7167,146.0333,GBR,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:4219423804332007::::P1_STUDY_ID:10425,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally annual; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,Porites sp.,mmol/mol,CE
coral,temperature,sea@surface,Ocean2kHR-PacificGBRWei2009,pages2k_Ocean2kHR_190,0.0,-16.7167,146.0333,GBR,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:4219423804332007::::P1_STUDY_ID:10425,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally annual,d18O,Porites sp.,permil,CE
coral,temperature,sea@surface,Ocean2kHR-AtlanticGuadeloupeHetzinger2010,pages2k_Ocean2kHR_098,-1.7,16.2,-61.49,Guadeloupe,https://www.ncdc.noaa.gov/paleo/study/12894,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,Diploria strigosa,mmol/mol,CE
coral,temperature,sea@surface,Ocean2kHR-AtlanticGuadeloupeHetzinger2010,pages2k_Ocean2kHR_097,-1.7,16.2,-61.49,Guadeloupe,https://www.ncdc.noaa.gov/paleo/study/12894,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,Diploria strigosa,permil,CE
marine sediment,temperature,sea@surface,O2kLR-AlboranSea-TTR17-1_384B.Nieto-Moreno.2012,pages2k_LPDasan2012,-1022.0,35.986,-4.7496,Alboran Sea,http://doi.pangaea.de/10.1594/PANGAEA.802259,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally temp_C; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual; archiveType changed - was originally marine sediments,alkenone,N/A,degC,CE
coral,temperature,sea@surface,Ocean2kHR-PacificCoralSeaCalvo2007,pages2k_Ocean2kHR_194,-5.0,-17.73,148.43,Coral Sea,https://www.ncdc.noaa.gov/paleo/study/6087,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally annual; paleoData_variableName changed - was originally Sr_Ca,Sr/Ca,Porites sp.,mmol/mol,CE
coral,temperature,sea@surface,Ocean2kHR-PacificCoralSeaCalvo2007,pages2k_Ocean2kHR_193,-5.0,-17.73,148.43,Coral Sea,https://www.ncdc.noaa.gov/paleo/study/6087,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally annual,d18O,Porites sp.,permil,CE
glacier ice,temperature,air@condensationLevel,Ant-TaylorDome.Steig.2000,pages2k_Ant_035,2365.0,-77.78,158.72,Taylor Dome,http://doi.org/10.17911/S9H59X,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Multi-annual averages; archiveType changed - was originally ice core,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-TANSIC,pages2k_Asia_038,2150.0,30.23,100.27,CHIN020,https://www.ncdc.noaa.gov/paleo/study/12601,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-DDANJR,pages2k_Asia_171,3600.0,27.73,86.33,NEPA018,https://www.ncdc.noaa.gov/paleo/study/3775,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-IndianWAGrowthCoralBayCooper2012,pages2k_LPD3100fe0a,-6.0,-23.0333,113.8167,"Coral Bay, Ningaloo",http://data.aims.gov.au/metadataviewer/uuid/4f39c641-8450-4ea0-b2b6-4f3d582645f8,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,calcification rate,Porites sp.,percent,CE
tree,temperature,air@surface,Asia-MQRXJP,pages2k_Asia_055,100.0,34.75,99.68,MQRXJP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificGBRDruffel1999,pages2k_Ocean2kHR_167,-2.5,-22.1,153.0,Abraham Reef,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/great_barrier/abraham1999iso.txt,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally biannual-to-annual,d18O,Porites austraiensis,permil,CE
coral,temperature,sea@surface,Ocean2kHR-AtlanticCapeVerdeMoses2006,pages2k_Ocean2kHR_107,-5.0,16.76,-22.8883,"Pedra de Lume, Cape Verde Islands",https://www.ncdc.noaa.gov/paleo/study/6184,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,Siderastrea radians,permil,CE
tree,temperature,air@surface,Asia-MANHPS,pages2k_Asia_152,5900.0,47.77,107.0,MONG002,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-wy024,pages2k_NAm_3676,2820.0,44.8,-107.9,Granite Pass   Hunt Mountain,https://www.ncdc.noaa.gov/paleo/study/2820,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,Asia-WXIYUN,pages2k_Asia_042,1750.0,27.33,99.3,CHIN027,https://www.ncdc.noaa.gov/paleo/study/12608,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-cana169,pages2k_NAm_1432,50.0,55.3,-77.8,Bonif  historisc,https://www.ncdc.noaa.gov/paleo/study/4349,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCMA,N/A,CE
tree,temperature,air@surface,NAm-cana169,pages2k_NAm_1444,50.0,55.3,-77.8,Bonif  historisc,https://www.ncdc.noaa.gov/paleo/study/4349,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCMA,N/A,CE
bivalve,temperature,sea@surface,Ocean2kHR-AtlanticMaineWanamaker2008,pages2k_Ocean2kHR_122,-30.0,43.6561,-69.8017,Gulf of Maine,https://www.ncdc.noaa.gov/paleo/study/6405,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 1 2 3 4 5 6 7 8 9 10 11 12,d18O,islandica,permil,CE
coral,temperature,sea@surface,Ocean2kHR-PacificPalauulongchannelOsborne2014,pages2k_Ocean2kHR_183,-12.0,7.2859,134.2503,Palau,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally monthly,d18O,Porites lutea,permil,CE
tree,temperature,air@surface,NAm-wy022,pages2k_NAm_3616,3150.0,41.3,-107.7,Medicine Bow Peak,https://www.ncdc.noaa.gov/paleo/study/2833,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCEN,N/A,CE
tree,temperature,air@surface,NAm-wy022,pages2k_NAm_3628,3150.0,41.3,-107.7,Medicine Bow Peak,https://www.ncdc.noaa.gov/paleo/study/2833,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PCEN,N/A,CE
tree,temperature,air@surface,NAm-or043,pages2k_NAm_3124,1300.0,45.3,-121.7,Barlow Pass   am Mt.Hood,https://www.ncdc.noaa.gov/paleo/study/2810,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,MXD,PSME,N/A,CE
tree,temperature,air@surface,Asia-RETIJT,pages2k_Asia_224,700.0,30.3,91.52,CHIN048,https://www.ncdc.noaa.gov/paleo/study/15130,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-GarrisonBasin.Richey.2009,pages2k_O2kLR_017,-1570.0,26.68,-93.93,"Garrison Basin, Gulf of Mexico",https://www.ncdc.noaa.gov/cdo/f?p=519:1:784943880673501::::P1_STUDY_ID:10492,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"ANA2003: G. ruber white 250-350um based on sediment trap data, with an assumed exponential constant of 0.090. Because this value is assumed, there is no proper way to estimate uncertainty.; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual",foram Mg/Ca,N/A,degC,CE
tree,temperature,air@surface,Asia-MAINJT,pages2k_Asia_222,2400.0,29.07,93.95,CHIN044,https://www.ncdc.noaa.gov/paleo/study/14948,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-JacafFjord.Sepulveda.2009,pages2k_LPD6315f935,-510.0,-44.33,-72.97,Jacaf Fjord,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:471580410000037::::P1_STUDY_ID:12898,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally temp_C; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally SON,alkenone,N/A,degC,CE
tree,temperature,air@surface,Asia-MOR4JU,pages2k_Asia_205,3033.0,36.58,75.08,PAKI012,https://www.ncdc.noaa.gov/paleo/study/12785,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-MD952011.Calvo.2002,pages2k_O2kLR_105,-1048.0,66.97,7.63,MD95-2011,https://doi.pangaea.de/10.1594/PANGAEA.438810,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),PRA&WAK1987: UK37 E. huxleyi culture calibration (NOT the same as the UK37 calibration).; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Summer_JJA,alkenone,N/A,degC,CE
marine sediment,temperature,sea@surface,O2kLR-MakassarStrait.Oppo.2009,pages2k_O2kLR_148,-503.0,-3.53,119.2,Makassar Strait,http://www.ncdc.noaa.gov/paleo/pubs/oppo2009/oppo2009.html,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"ANA2003: Mg/Ca=0.38*exp(0.09*SST), multiple species; Mg/Ca =0.449*exp(0.09*SST), G ruber, (Anand et al., (2003); sediment trap; error ±1.2°C); paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual",foram Mg/Ca,N/A,degC,CE
documents,temperature,air@surface,Asia-HunanJiangsu.Zhang.1980,pages2k_Asia_328,2300.0,28.0,116.5,Hunan-Jiangsu,https://doi.org/10.6084/m9.figshare.c.3285353.v2,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,historic,N/A,index,CE
tree,temperature,air@surface,Asia-YAKHTD,pages2k_Asia_181,3300.0,27.83,88.02,NEPA042,https://www.ncdc.noaa.gov/paleo/study/3796,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-XCHSIC,pages2k_Asia_039,2150.0,28.98,99.93,CHIN021,https://www.ncdc.noaa.gov/paleo/study/12602,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-IndianNingalooKuhnert2000,pages2k_Ocean2kHR_008,-3.0,-21.905,113.965,Ningaloo,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_study_id:1867,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally bimonthly,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-PEMBSP,pages2k_Asia_033,2150.0,27.25,89.38,BT010,https://www.ncdc.noaa.gov/paleo/study/12549,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
glacier ice,temperature,air@condensationLevel,Arc-Dansgaard1969,pages2k_Arc_005,1880.0,77.17,-61.13,Camp Century,https://www.ncdc.noaa.gov/paleo/study/2429,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-MURKJT,pages2k_Asia_125,4200.0,40.17,72.58,KYRG007,https://www.ncdc.noaa.gov/paleo/study/12765,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-PacificLiangTudhope2001,pages2k_Ocean2kHR_141,-3.0,-4.15,144.8833,"Laing Island, Papua New Guinea",https://www.ncdc.noaa.gov/paleo/study/1866,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally seasonal,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-MTASMD,pages2k_Asia_109,3780.0,43.77,142.55,JAPA008,https://www.ncdc.noaa.gov/paleo/study/3060,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-co633,pages2k_NAm_2596,3100.0,40.6,-105.8,Cameron Pass,https://www.ncdc.noaa.gov/paleo/study/5502,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCEN,N/A,CE
marine sediment,temperature,sea@surface,O2kLR-GulfofGuinea.Weldeab.2007,pages2k_LPD9cc3baf6,-1295.0,2.5,9.38,Gulf of Guinea,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:2163030193099666::::P1_STUDY_ID:5596,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; paleoData_variableName changed - was originally temp_C; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,foram Mg/Ca,N/A,degC,CE
tree,temperature,air@surface,Asia-DAYNLS,pages2k_Asia_144,2400.0,48.27,88.87,MONG020,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
documents,temperature,air@surface,Arc-Iceland.Bergthorsson.1969,pages2k_Arc_036,0.0,64.77,-18.37,Iceland,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),x=Ice occurrence,historic,N/A,degC,CE
tree,temperature,air@surface,Asia-KMD,pages2k_Asia_120,3700.0,33.73,133.12,JAPA019,https://www.ncdc.noaa.gov/paleo/study/15214,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-cana443,pages2k_NAm_2212,2120.0,50.9,-115.2,Nakiska,https://www.ncdc.noaa.gov/paleo/study/16602,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally Annual,TRW,PCEN,N/A,CE
tree,temperature,air@surface,Asia-JANCD,pages2k_Asia_107,3150.0,31.37,78.17,INDI024,https://www.ncdc.noaa.gov/paleo/study/15170,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
coral,temperature,sea@surface,Ocean2kHR-IndianIfatyTulearZinke2014if1,pages2k_Ocean2kHR_021,-1.1,-23.15,43.58,Ifaty,https://www.ncdc.noaa.gov/paleo/study/16438,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; climateInterpretation_seasonality changed - was originally 3 4 5 6 7 8 9 10 11 12 13 14,d18O,NaN,permil,CE
glacier ice,temperature,air@condensationLevel,Arc-AkademiiNauk.Opel.2013,pages2k_Arc_089,750.0,80.52,94.82,"Akademii Nauk Ice Cap, Severnaya Zemlya (Russian Arctic)",https://doi.pangaea.de/10.1594/PANGAEA.824732,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),; archiveType changed - was originally ice core,d18O,N/A,permil,CE
tree,temperature,air@surface,Asia-NLTJUE,pages2k_Asia_208,3900.0,36.15,74.18,PAKI035,https://www.ncdc.noaa.gov/paleo/study/15332,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-DLH1,pages2k_Asia_084,6700.0,37.47,97.23,CHIN050,https://www.ncdc.noaa.gov/paleo/study/15132,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,NAm-cana029,pages2k_NAm_940,381.0,68.6,-138.6,Spruce Creek,https://www.ncdc.noaa.gov/paleo/study/2939,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,PCGL,N/A,CE
tree,temperature,air@surface,Asia-CHEPCS,pages2k_Asia_194,1830.0,35.03,74.58,PAKI024,https://www.ncdc.noaa.gov/paleo/study/15319,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-SAT3JU,pages2k_Asia_212,3050.0,35.17,75.5,PAKI016,https://www.ncdc.noaa.gov/paleo/study/12789,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
tree,temperature,air@surface,Asia-CILAUP,pages2k_Asia_227,3800.0,24.53,121.38,TW001,https://www.ncdc.noaa.gov/paleo/study/12634,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),N/A,TRW,N/A,N/A,CE
lake sediment,temperature,air@surface,SAm-LagunaEscondida.Elbert.2013,pages2k_SAm_032,725.0,-45.5167,-71.8167,Laguna Escondida,https://www.ncdc.noaa.gov/paleo/study/13567,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),"RMSE 1900-2008, jacknife; paleoData_proxy changed - was originally Biogenic silica flux; paleoData_units changed - was originally (degrees C); climateInterpretation_seasonality changed - was originally SONDJF",BSi,N/A,degC,CE
